attribute_set,categories,sku,name,meta_title,meta_description,url_key,url_path,product_country,price,weight,short_description,meta_keyword,qty,manufacturer,articul_magazin,units,packing,is_in_stock
Default,Фотопапір,Z-00014524,"VIDEX глянцевий 220г/м2, А4*50 (УПАК)","VIDEX глянцевий 220г/м2, А4*50 (УПАК)","VIDEX глянцевий 220г/м2, А4*50 (УПАК)",Z-00014524,Z-00014524.html,,365.00,,"VIDEX глянцевий 220г/м2, А4*50 (УПАК)",,100,VIDEX,HGA4 220/50,шт,,1
Default,Фотопапір,Z-00004706,"VIDEX глянцевий 240г/м2, 10X15*20 (УПАК)","VIDEX глянцевий 240г/м2, 10X15*20 (УПАК)","VIDEX глянцевий 240г/м2, 10X15*20 (УПАК)",Z-00004706,Z-00004706.html,,41.00,,"VIDEX глянцевий 240г/м2, 10X15*20 (УПАК)",,100,VIDEX,HGA6 240/20,шт,,1
Default,Фотопапір,0000007426,"VIDEX глянцевий 240г/м2, А4*20 (УПАК)","VIDEX глянцевий 240г/м2, А4*20 (УПАК)","VIDEX глянцевий 240г/м2, А4*20 (УПАК)",0000007426,0000007426.html,,172.00,,"VIDEX глянцевий 240г/м2, А4*20 (УПАК)",,100,VIDEX,HGA4 240/20,шт,,1
Default,Фотопапір,Z-00014529,"VIDEX глянцевий 260г/м2, 10X15*100 (УПАК)","VIDEX глянцевий 260г/м2, 10X15*100 (УПАК)","VIDEX глянцевий 260г/м2, 10X15*100 (УПАК)",Z-00014529,Z-00014529.html,,214.00,,"VIDEX глянцевий 260г/м2, 10X15*100 (УПАК)",,100,VIDEX,HGA6 260/100,шт,,1
Default,Фотопапір,0000008598,"VIDEX глянцевий 260г/м2, 10X15*20 (УПАК)","VIDEX глянцевий 260г/м2, 10X15*20 (УПАК)","VIDEX глянцевий 260г/м2, 10X15*20 (УПАК)",0000008598,0000008598.html,,53.00,,"VIDEX глянцевий 260г/м2, 10X15*20 (УПАК)",,100,VIDEX,HGA6 260/20,шт,,1
Default,Фотопапір,Z-00010578,"VIDEX глянцевий 260г/м2, 10X15*50 (УПАК)","VIDEX глянцевий 260г/м2, 10X15*50 (УПАК)","VIDEX глянцевий 260г/м2, 10X15*50 (УПАК)",Z-00010578,Z-00010578.html,,119.00,,"VIDEX глянцевий 260г/м2, 10X15*50 (УПАК)",,100,VIDEX,HGA6 260/50,шт,,1
Default,Фотопапір,Z-00010566,"VIDEX глянцевий 260г/м2, А4*20 (УПАК)","VIDEX глянцевий 260г/м2, А4*20 (УПАК)","VIDEX глянцевий 260г/м2, А4*20 (УПАК)",Z-00010566,Z-00010566.html,,161.00,,"VIDEX глянцевий 260г/м2, А4*20 (УПАК)",,100,VIDEX,HGA4 260/20,шт,,1
Default,Фотопапір,0000005692,"VIDEX глянцевий 260г/м2, А4*50 (ЛИСТ)","VIDEX глянцевий 260г/м2, А4*50 (ЛИСТ)","VIDEX глянцевий 260г/м2, А4*50 (ЛИСТ)",0000005692,0000005692.html,,8.25,,"VIDEX глянцевий 260г/м2, А4*50 (ЛИСТ)",,100,VIDEX,HGA4 260/50-l,шт,,1
Default,Фотопапір,Z-00014525,"VIDEX глянцевий 260г/м2, А4*50 (УПАК)","VIDEX глянцевий 260г/м2, А4*50 (УПАК)","VIDEX глянцевий 260г/м2, А4*50 (УПАК)",Z-00014525,Z-00014525.html,,412.50,,"VIDEX глянцевий 260г/м2, А4*50 (УПАК)",,100,VIDEX,HGA4 260/50,шт,,1
Default,Фотопапір,0000008021,"VIDEX матовий 130г/м2, А4*100 (ЛИСТ)","VIDEX матовий 130г/м2, А4*100 (ЛИСТ)","VIDEX матовий 130г/м2, А4*100 (ЛИСТ)",0000008021,0000008021.html,,1.70,,"VIDEX матовий 130г/м2, А4*100 (ЛИСТ)",,100,VIDEX,MKA4 130/100-l,шт,,1
Default,Фотопапір,Z-00014526,"VIDEX матовий 130г/м2, А4*100 (УПАК)","VIDEX матовий 130г/м2, А4*100 (УПАК)","VIDEX матовий 130г/м2, А4*100 (УПАК)",Z-00014526,Z-00014526.html,,170.00,,"VIDEX матовий 130г/м2, А4*100 (УПАК)",,100,VIDEX,MKA4 130/100,шт,,1
Default,Фотопапір,0000008048,"VIDEX матовий 180г/м2, 10X15*50 (УПАК)","VIDEX матовий 180г/м2, 10X15*50 (УПАК)","VIDEX матовий 180г/м2, 10X15*50 (УПАК)",0000008048,0000008048.html,,41.00,,"VIDEX матовий 180г/м2, 10X15*50 (УПАК)",,100,VIDEX,MKA6 180/50,шт,,1
Default,Фотопапір,0000006038,"VIDEX матовий 180г/м2, А4*100 (ЛИСТ)","VIDEX матовий 180г/м2, А4*100 (ЛИСТ)","VIDEX матовий 180г/м2, А4*100 (ЛИСТ)",0000006038,0000006038.html,,2.70,,"VIDEX матовий 180г/м2, А4*100 (ЛИСТ)",,100,VIDEX,MKA4 180/100,шт,,1
Default,Фотопапір,Z-00014527,"VIDEX матовий 180г/м2, А4*100 (УПАК)","VIDEX матовий 180г/м2, А4*100 (УПАК)","VIDEX матовий 180г/м2, А4*100 (УПАК)",Z-00014527,Z-00014527.html,,270.00,,"VIDEX матовий 180г/м2, А4*100 (УПАК)",,100,VIDEX,MKA4 180/100,шт,,1
Default,Фоторамка,Z-00010690,"10X15 AL 1511-14 (біла з золотою вставкою)","10X15 AL 1511-14 (біла з золотою вставкою)","10X15 AL 1511-14 (біла з золотою вставкою)",Z-00010690,Z-00010690.html,,25.00,,"10X15 AL 1511-14 (біла з золотою вставкою)",,100,AL,10х15.1511-14,шт,,1
Default,Фоторамка,0000005351,"10X15 AL 1511-20 (червона з золотою вставкою)","10X15 AL 1511-20 (червона з золотою вставкою)","10X15 AL 1511-20 (червона з золотою вставкою)",0000005351,0000005351.html,,25.00,,"10X15 AL 1511-20 (червона з золотою вставкою)",,100,AL,10х15.1511-20,шт,,1
Default,Фоторамка,0000006046,"10X15 AL 1511-33-48-83 (вишнева/коричнева/св. коричнева з золотою вставкою)","10X15 AL 1511-33-48-83 (вишнева/коричнева/св. коричнева з золотою вставкою)","10X15 AL 1511-33-48-83 (вишнева/коричнева/св. коричнева з золотою вставкою)",0000006046,0000006046.html,,25.00,,"10X15 AL 1511-33-48-83 (вишнева/коричнева/св. коричнева з золотою вставкою)",,100,AL,10х15.1511-33-48-83,шт,,1
Default,Фоторамка,0000006851,"10X15 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)","10X15 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)","10X15 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)",0000006851,0000006851.html,,25.00,,"10X15 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)",,100,AL,10х15.1511-33-48-83S,шт,,1
Default,Фоторамка,0000007618,"10X15 AL 1511-36 (зелена з золотою вставкою)","10X15 AL 1511-36 (зелена з золотою вставкою)","10X15 AL 1511-36 (зелена з золотою вставкою)",0000007618,0000007618.html,,25.00,,"10X15 AL 1511-36 (зелена з золотою вставкою)",,100,AL,10х15.1511-36,шт,,1
Default,Фоторамка,0000005421,"10X15 AL 1511-38 (синя з золотою вставкою)","10X15 AL 1511-38 (синя з золотою вставкою)","10X15 AL 1511-38 (синя з золотою вставкою)",0000005421,0000005421.html,,25.00,,"10X15 AL 1511-38 (синя з золотою вставкою)",,100,AL,10х15.1511-38,шт,,1
Default,Фоторамка,Z-00010931,"10X15 AL 1511-47 (золото з золотою вставкою)","10X15 AL 1511-47 (золото з золотою вставкою)","10X15 AL 1511-47 (золото з золотою вставкою)",Z-00010931,Z-00010931.html,,25.00,,"10X15 AL 1511-47 (золото з золотою вставкою)",,100,AL,10х15.1511-47,шт,,1
Default,Фоторамка,0000005515,"10X15 AL 1511-99 (світло-бежевий з золотою вставкою)","10X15 AL 1511-99 (світло-бежевий з золотою вставкою)","10X15 AL 1511-99 (світло-бежевий з золотою вставкою)",0000005515,0000005515.html,,25.00,,"10X15 AL 1511-99 (світло-бежевий з золотою вставкою)",,100,AL,10х15.1511-99,шт,,1
Default,Фоторамка,0000005348,"10X15 BG 14113 (зелений мармур)","10X15 BG 14113 (зелений мармур)","10X15 BG 14113 (зелений мармур)",0000005348,0000005348.html,,25.00,,"10X15 BG 14113 (зелений мармур)",,100,BG,10х15.14113,шт,,1
Default,Фоторамка,0000006047,"10X15 BG 14114 (синій мармур)","10X15 BG 14114 (синій мармур)","10X15 BG 14114 (синій мармур)",0000006047,0000006047.html,,25.00,,"10X15 BG 14114 (синій мармур)",,100,BG,10х15.14114,шт,,1
Default,Фоторамка,Z-00006169,"10X15 BG 14117 (темно-синя)","10X15 BG 14117 (темно-синя)","10X15 BG 14117 (темно-синя)",Z-00006169,Z-00006169.html,,25.00,,"10X15 BG 14117 (темно-синя)",,100,BG,10х15.14117,шт,,1
Default,Фоторамка,Z-00002018,"10X15 BG 14118 (зелений металік)","10X15 BG 14118 (зелений металік)","10X15 BG 14118 (зелений металік)",Z-00002018,Z-00002018.html,,25.00,,"10X15 BG 14118 (зелений металік)",,100,BG,10х15.14118,шт,,1
Default,Фоторамка,0000005418,"10X15 BG 1512-103 (чорна з золотим кантом)","10X15 BG 1512-103 (чорна з золотим кантом)","10X15 BG 1512-103 (чорна з золотим кантом)",0000005418,0000005418.html,,25.00,,"10X15 BG 1512-103 (чорна з золотим кантом)",,100,BG,10х15.1512-103,шт,,1
Default,Фоторамка,0000005549,"10X15 BG 1512-124 (темно-бордова з золотим кантом)","10X15 BG 1512-124 (темно-бордова з золотим кантом)","10X15 BG 1512-124 (темно-бордова з золотим кантом)",0000005549,0000005549.html,,25.00,,"10X15 BG 1512-124 (темно-бордова з золотим кантом)",,100,BG,10х15.1512-124,шт,,1
Default,Фоторамка,0000006061,"10X15 BG 1512-160 (темно-коричнева з золотим кантом)","10X15 BG 1512-160 (темно-коричнева з золотим кантом)","10X15 BG 1512-160 (темно-коричнева з золотим кантом)",0000006061,0000006061.html,,25.00,,"10X15 BG 1512-160 (темно-коричнева з золотим кантом)",,100,BG,10х15.1512-160,шт,,1
Default,Фоторамка,Z-00007415,"10X15 BG 1613-0035 (темно-коричнева з золотим кантом)","10X15 BG 1613-0035 (темно-коричнева з золотим кантом)","10X15 BG 1613-0035 (темно-коричнева з золотим кантом)",Z-00007415,Z-00007415.html,,25.00,,"10X15 BG 1613-0035 (темно-коричнева з золотим кантом)",,100,BG,10х15.1613-0035,шт,,1
Default,Фоторамка,Z-00011652,"10X15 VL (асорті)","10X15 VL (асорті)","10X15 VL (асорті)",Z-00011652,Z-00011652.html,,25.00,,"10X15 VL (асорті)",,100,VL,10х15,шт,120,1
Default,Фоторамка,0000005548,"13X18 AL 1511-14 (біла з золотою вставкою)","13X18 AL 1511-14 (біла з золотою вставкою)","13X18 AL 1511-14 (біла з золотою вставкою)",0000005548,0000005548.html,,29.00,,"13X18 AL 1511-14 (біла з золотою вставкою)",,100,AL,13х18.1511-14,шт,,1
Default,Фоторамка,0000005551,"13X18 AL 1511-20 (червона з золотою вставкою)","13X18 AL 1511-20 (червона з золотою вставкою)","13X18 AL 1511-20 (червона з золотою вставкою)",0000005551,0000005551.html,,29.00,,"13X18 AL 1511-20 (червона з золотою вставкою)",,100,AL,13х18.1511-20,шт,,1
Default,Фоторамка,0000005550,"13X18 AL 1511-33-48-83 (вишнева/коричнева/св. коричнева з золотою вставкою)","13X18 AL 1511-33-48-83 (вишнева/коричнева/св. коричнева з золотою вставкою)","13X18 AL 1511-33-48-83 (вишнева/коричнева/св. коричнева з золотою вставкою)",0000005550,0000005550.html,,29.00,,"13X18 AL 1511-33-48-83 (вишнева/коричнева/св. коричнева з золотою вставкою)",,100,AL,13х18.1511-33-48-83,шт,,1
Default,Фоторамка,0000005298,"13X18 AL 1511-33-48-83SP (вишнева/коричнева/св.коричнева)","13X18 AL 1511-33-48-83SP (вишнева/коричнева/св.коричнева)","13X18 AL 1511-33-48-83SP (вишнева/коричнева/св.коричнева)",0000005298,0000005298.html,,29.00,,"13X18 AL 1511-33-48-83SP (вишнева/коричнева/св.коричнева)",,100,AL,13х18.1511-33-48-83S,шт,,1
Default,Фоторамка,0000005995,"13X18 AL 1511-36 (зелена з золотою вставкою)","13X18 AL 1511-36 (зелена з золотою вставкою)","13X18 AL 1511-36 (зелена з золотою вставкою)",0000005995,0000005995.html,,29.00,,"13X18 AL 1511-36 (зелена з золотою вставкою)",,100,AL,13х18.1511-36,шт,,1
Default,Фоторамка,0000005283,"13X18 AL 1511-38 (синя з золотою вставкою)","13X18 AL 1511-38 (синя з золотою вставкою)","13X18 AL 1511-38 (синя з золотою вставкою)",0000005283,0000005283.html,,29.00,,"13X18 AL 1511-38 (синя з золотою вставкою)",,100,AL,13х18.1511-38,шт,,1
Default,Фоторамка,Z-00011953,"13X18 AL 1511-47 (золото з золотою вставкою)","13X18 AL 1511-47 (золото з золотою вставкою)","13X18 AL 1511-47 (золото з золотою вставкою)",Z-00011953,Z-00011953.html,,29.00,,"13X18 AL 1511-47 (золото з золотою вставкою)",,100,AL,13х18.1511-47,шт,,1
Default,Фоторамка,Z-00010684,"13X18 AL 1511-99 (світло-бежевий з золотою вставкою)","13X18 AL 1511-99 (світло-бежевий з золотою вставкою)","13X18 AL 1511-99 (світло-бежевий з золотою вставкою)",Z-00010684,Z-00010684.html,,29.00,,"13X18 AL 1511-99 (світло-бежевий з золотою вставкою)",,100,AL,13х18.1511-99,шт,,1
Default,Фоторамка,Z-00011957,"15X21 AL 1511-14 (біла з золотою вставкою)","15X21 AL 1511-14 (біла з золотою вставкою)","15X21 AL 1511-14 (біла з золотою вставкою)",Z-00011957,Z-00011957.html,,35.00,,"15X21 AL 1511-14 (біла з золотою вставкою)",,100,AL,15х21.1511-14,шт,,1
Default,Фоторамка,Z-00011954,"15X21 AL 1511-20 (червона з золотою вставкою)","15X21 AL 1511-20 (червона з золотою вставкою)","15X21 AL 1511-20 (червона з золотою вставкою)",Z-00011954,Z-00011954.html,,35.00,,"15X21 AL 1511-20 (червона з золотою вставкою)",,100,AL,15х21.1511-20,шт,,1
Default,Фоторамка,Z-00011951,"15X21 AL 1511-33-48-83 (вишнева/коричнева/св.коричнева з золотою вставкою)","15X21 AL 1511-33-48-83 (вишнева/коричнева/св.коричнева з золотою вставкою)","15X21 AL 1511-33-48-83 (вишнева/коричнева/св.коричнева з золотою вставкою)",Z-00011951,Z-00011951.html,,35.00,,"15X21 AL 1511-33-48-83 (вишнева/коричнева/св.коричнева з золотою вставкою)",,100,AL,15х21.1511-33-48-83,шт,,1
Default,Фоторамка,Z-00011952,"15X21 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)","15X21 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)","15X21 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)",Z-00011952,Z-00011952.html,,35.00,,"15X21 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)",,100,AL,15х21.1511-33-48-83S,шт,,1
Default,Фоторамка,Z-00011902,"15X21 AL 1511-36 (зелена з золотою вставкою)","15X21 AL 1511-36 (зелена з золотою вставкою)","15X21 AL 1511-36 (зелена з золотою вставкою)",Z-00011902,Z-00011902.html,,35.00,,"15X21 AL 1511-36 (зелена з золотою вставкою)",,100,AL,15х21.1511-36,шт,,1
Default,Фоторамка,Z-00012334,"15X21 AL 1511-38 (синя з золотою вставкою)","15X21 AL 1511-38 (синя з золотою вставкою)","15X21 AL 1511-38 (синя з золотою вставкою)",Z-00012334,Z-00012334.html,,35.00,,"15X21 AL 1511-38 (синя з золотою вставкою)",,100,AL,15х21.1511-38,шт,,1
Default,Фоторамка,Z-00010654,"15X21 AL 1511-47 (золото з золотою вставкою)","15X21 AL 1511-47 (золото з золотою вставкою)","15X21 AL 1511-47 (золото з золотою вставкою)",Z-00010654,Z-00010654.html,,35.00,,"15X21 AL 1511-47 (золото з золотою вставкою)",,100,AL,15х21.1511-47,шт,,1
Default,Фоторамка,С-00000028,"15X21 AL 1511-99 (світло-бежевий з золотою вставкою)","15X21 AL 1511-99 (світло-бежевий з золотою вставкою)","15X21 AL 1511-99 (світло-бежевий з золотою вставкою)",С-00000028,С-00000028.html,,35.00,,"15X21 AL 1511-99 (світло-бежевий з золотою вставкою)",,100,AL,15х21.1511-99,шт,,1
Default,Фоторамка,Z-00010691,"15X21 VL (асорті)","15X21 VL (асорті)","15X21 VL (асорті)",Z-00010691,Z-00010691.html,,35.00,,"15X21 VL (асорті)",,100,VL,15х21,шт,64,1
Default,Фоторамка,Z-00010593,"21X30 AL 1511-14 (біла з золотою вставкою)","21X30 AL 1511-14 (біла з золотою вставкою)","21X30 AL 1511-14 (біла з золотою вставкою)",Z-00010593,Z-00010593.html,,40.00,,"21X30 AL 1511-14 (біла з золотою вставкою)",,100,AL,21х30.1511-14,шт,,1
Default,Фоторамка,Z-00010622,"21X30 AL 1511-20 (червона з золотою вставкою)","21X30 AL 1511-20 (червона з золотою вставкою)","21X30 AL 1511-20 (червона з золотою вставкою)",Z-00010622,Z-00010622.html,,40.00,,"21X30 AL 1511-20 (червона з золотою вставкою)",,100,AL,21х30.1511-20,шт,,1
Default,Фоторамка,Z-00010655,"21X30 AL 1511-33-48-83 (вишнева/коричнева/св.коричнева з золотою вставкою)","21X30 AL 1511-33-48-83 (вишнева/коричнева/св.коричнева з золотою вставкою)","21X30 AL 1511-33-48-83 (вишнева/коричнева/св.коричнева з золотою вставкою)",Z-00010655,Z-00010655.html,,40.00,,"21X30 AL 1511-33-48-83 (вишнева/коричнева/св.коричнева з золотою вставкою)",,100,AL,21х30.1511-33-48-83,шт,,1
Default,Фоторамка,Z-00011903,"21X30 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)","21X30 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)","21X30 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)",Z-00011903,Z-00011903.html,,40.00,,"21X30 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)",,100,AL,21х30.1511-33-48-83S,шт,,1
Default,Фоторамка,Z-00010678,"21X30 AL 1511-36 (зелена з золотою вставкою)","21X30 AL 1511-36 (зелена з золотою вставкою)","21X30 AL 1511-36 (зелена з золотою вставкою)",Z-00010678,Z-00010678.html,,40.00,,"21X30 AL 1511-36 (зелена з золотою вставкою)",,100,AL,21х30.1511-36,шт,,1
Default,Фоторамка,Z-00010935,"21X30 AL 1511-38 (синя з золотою вставкою)","21X30 AL 1511-38 (синя з золотою вставкою)","21X30 AL 1511-38 (синя з золотою вставкою)",Z-00010935,Z-00010935.html,,40.00,,"21X30 AL 1511-38 (синя з золотою вставкою)",,100,AL,21х30.1511-38,шт,,1
Default,Фоторамка,Z-00011904,"21X30 AL 1511-47 (золото з золотою вставкою)","21X30 AL 1511-47 (золото з золотою вставкою)","21X30 AL 1511-47 (золото з золотою вставкою)",Z-00011904,Z-00011904.html,,40.00,,"21X30 AL 1511-47 (золото з золотою вставкою)",,100,AL,21х30.1511-47,шт,,1
Default,Фоторамка,Z-00011655,"21X30 AL 1511-99 (світло-бежевий з золотою вставкою)","21X30 AL 1511-99 (світло-бежевий з золотою вставкою)","21X30 AL 1511-99 (світло-бежевий з золотою вставкою)",Z-00011655,Z-00011655.html,,40.00,,"21X30 AL 1511-99 (світло-бежевий з золотою вставкою)",,100,AL,21х30.1511-99,шт,,1
Default,Фоторамка,Z-00010615,"21X30 AL 1611-100 (жовто-блакитна)","21X30 AL 1611-100 (жовто-блакитна)","21X30 AL 1611-100 (жовто-блакитна)",Z-00010615,Z-00010615.html,,40.00,,"21X30 AL 1611-100 (жовто-блакитна)",,100,AL,21х30.1611-100,шт,,1
Default,Фоторамка,Z-00009216,"21X30 VL 15.056 (темний мармур бордо)","21X30 VL 15.056 (темний мармур бордо)","21X30 VL 15.056 (темний мармур бордо)",Z-00009216,Z-00009216.html,,40.00,,"21X30 VL 15.056 (темний мармур бордо)",,100,VL,21х30 15-056,шт,30,1
Default,Фоторамка,Z-00007325,"21X30 VL 15.073 (світлий дуб)","21X30 VL 15.073 (світлий дуб)","21X30 VL 15.073 (світлий дуб)",Z-00007325,Z-00007325.html,,40.00,,"21X30 VL 15.073 (світлий дуб)",,100,VL,21х30 15-073,шт,30,1
Default,Фоторамка,0000000443,"21X30 VL 15.084A (темний махагон)","21X30 VL 15.084A (темний махагон)","21X30 VL 15.084A (темний махагон)",0000000443,0000000443.html,,40.00,,"21X30 VL 15.084A (темний махагон)",,100,VL,21х30 15-084A,пач,30,1
Default,Фоторамка,Z-00010659,"21X30 VL 15.103 (темний коричневий) ПЛАСТИК","21X30 VL 15.103 (темний коричневий) ПЛАСТИК","21X30 VL 15.103 (темний коричневий) ПЛАСТИК",Z-00010659,Z-00010659.html,,40.00,,"21X30 VL 15.103 (темний коричневий) ПЛАСТИК",,100,VL,21х30 15-103,шт,,1
Default,Фоторамка,Z-00010611,"21X30 VL 15.103 (темний коричневий) СКЛО","21X30 VL 15.103 (темний коричневий) СКЛО","21X30 VL 15.103 (темний коричневий) СКЛО",Z-00010611,Z-00010611.html,,40.00,,"21X30 VL 15.103 (темний коричневий) СКЛО",,100,VL,21х30 15-103,шт,,1
Default,Фоторамка,Z-00010658,"21X30 VL 15.104 (темний шоколад) ПЛАСТИК","21X30 VL 15.104 (темний шоколад) ПЛАСТИК","21X30 VL 15.104 (темний шоколад) ПЛАСТИК",Z-00010658,Z-00010658.html,,40.00,,"21X30 VL 15.104 (темний шоколад) ПЛАСТИК",,100,VL,21х30 15-104,шт,,1
Default,Фоторамка,Z-00011947,"21X30 VL 15.104 (темний шоколад) СКЛО","21X30 VL 15.104 (темний шоколад) СКЛО","21X30 VL 15.104 (темний шоколад) СКЛО",Z-00011947,Z-00011947.html,,40.00,,"21X30 VL 15.104 (темний шоколад) СКЛО",,100,VL,21х30 15-104,шт,,1
Default,Фоторамка,0000007101,"21X30 VL 15.105 (темна вишня)","21X30 VL 15.105 (темна вишня)","21X30 VL 15.105 (темна вишня)",0000007101,0000007101.html,,40.00,,"21X30 VL 15.105 (темна вишня)",,100,VL,21х30 15-105,шт,,1
Default,Фоторамка,Z-00010661,"21X30 VL 15.106 (темний каштан) ПЛАСТИК","21X30 VL 15.106 (темний каштан) ПЛАСТИК","21X30 VL 15.106 (темний каштан) ПЛАСТИК",Z-00010661,Z-00010661.html,,40.00,,"21X30 VL 15.106 (темний каштан) ПЛАСТИК",,100,VL,21х30 15-106,шт,,1
Default,Фоторамка,Z-00010675,"21X30 VL 15.106 (темний каштан) СКЛО","21X30 VL 15.106 (темний каштан) СКЛО","21X30 VL 15.106 (темний каштан) СКЛО",Z-00010675,Z-00010675.html,,40.00,,"21X30 VL 15.106 (темний каштан) СКЛО",,100,VL,21х30 15-106,шт,,1
Default,Фоторамка,0000002091,"21X30 VL 15.107 (темний горіх) ПЛАСТИК","21X30 VL 15.107 (темний горіх) ПЛАСТИК","21X30 VL 15.107 (темний горіх) ПЛАСТИК",0000002091,0000002091.html,,40.00,,"21X30 VL 15.107 (темний горіх) ПЛАСТИК",,100,VL,21х30 15-107,шт,,1
Default,Фоторамка,Z-00012336,"21X30 VL 15.107 (темний горіх) СКЛО","21X30 VL 15.107 (темний горіх) СКЛО","21X30 VL 15.107 (темний горіх) СКЛО",Z-00012336,Z-00012336.html,,40.00,,"21X30 VL 15.107 (темний горіх) СКЛО",,100,VL,21х30.15-107,шт,,1
Default,Фоторамка,Z-00003623,"21X30 VL 15.107ST (синій мармур)","21X30 VL 15.107ST (синій мармур)","21X30 VL 15.107ST (синій мармур)",Z-00003623,Z-00003623.html,,40.00,,"21X30 VL 15.107ST (синій мармур)",,100,VL,21х30.15-107ST,шт,,1
Default,Фоторамка,Z-00012307,"21X30 VL 15.108 (темний мокко)","21X30 VL 15.108 (темний мокко)","21X30 VL 15.108 (темний мокко)",Z-00012307,Z-00012307.html,,40.00,,"21X30 VL 15.108 (темний мокко)",,100,VL,21х30.15-108,шт,,1
Default,Фоторамка,Z-00012308,"21X30 VL 15.108ST (темно-зелений мармур)","21X30 VL 15.108ST (темно-зелений мармур)","21X30 VL 15.108ST (темно-зелений мармур)",Z-00012308,Z-00012308.html,,40.00,,"21X30 VL 15.108ST (темно-зелений мармур)",,100,VL,21х30.15-108ST,шт,,1
Default,Фоторамка,Z-00011658,"21X30 VL 15.109 (темний коричневий) ПЛАСТИК","21X30 VL 15.109 (темний коричневий) ПЛАСТИК","21X30 VL 15.109 (темний коричневий) ПЛАСТИК",Z-00011658,Z-00011658.html,,40.00,,"21X30 VL 15.109 (темний коричневий) ПЛАСТИК",,100,VL,21х30 15-109,шт,,1
Default,Фоторамка,Z-00010623,"21X30 VL 15.109 (темний коричневий) СКЛО","21X30 VL 15.109 (темний коричневий) СКЛО","21X30 VL 15.109 (темний коричневий) СКЛО",Z-00010623,Z-00010623.html,,40.00,,"21X30 VL 15.109 (темний коричневий) СКЛО",,100,VL,21х30 15-109,шт,,1
Default,Фоторамка,Z-00011950,"21X30 VL 15.110 (морений дуб) ПЛАСТИК","21X30 VL 15.110 (морений дуб) ПЛАСТИК","21X30 VL 15.110 (морений дуб) ПЛАСТИК",Z-00011950,Z-00011950.html,,40.00,,"21X30 VL 15.110 (морений дуб) ПЛАСТИК",,100,VL,21х30 15-110,шт,,1
Default,Фоторамка,0000002017,"21X30 VL 15.110 (морений дуб) СКЛО","21X30 VL 15.110 (морений дуб) СКЛО","21X30 VL 15.110 (морений дуб) СКЛО",0000002017,0000002017.html,,40.00,,"21X30 VL 15.110 (морений дуб) СКЛО",,100,VL,21х30 15-110,шт,,1
Default,Фоторамка,Z-00012337,"21X30 VL 15.111 (темний дуб)","21X30 VL 15.111 (темний дуб)","21X30 VL 15.111 (темний дуб)",Z-00012337,Z-00012337.html,,40.00,,"21X30 VL 15.111 (темний дуб)",,100,VL,21х30 15-111,шт,,1
Default,Фоторамка,Z-00011657,"21X30 VL 15.112 (темно-коричневий венге) ПЛАСТИК","21X30 VL 15.112 (темно-коричневий венге) ПЛАСТИК","21X30 VL 15.112 (темно-коричневий венге) ПЛАСТИК",Z-00011657,Z-00011657.html,,40.00,,"21X30 VL 15.112 (темно-коричневий венге) ПЛАСТИК",,100,VL,21х30 15-112,шт,,1
Default,Фоторамка,Z-00011948,"21X30 VL 15.112 (темно-коричневий венге) СКЛО","21X30 VL 15.112 (темно-коричневий венге) СКЛО","21X30 VL 15.112 (темно-коричневий венге) СКЛО",Z-00011948,Z-00011948.html,,40.00,,"21X30 VL 15.112 (темно-коричневий венге) СКЛО",,100,VL,21х30 15-112,шт,,1
Default,Фоторамка,Z-00009214,"21X30 VL 15.1133 (темний горіх)","21X30 VL 15.1133 (темний горіх)","21X30 VL 15.1133 (темний горіх)",Z-00009214,Z-00009214.html,,40.00,,"21X30 VL 15.1133 (темний горіх)",,100,VL,21х30 15-1133,шт,30,1
Default,Фоторамка,Z-00009215,"21X30 VL 15.1187 (темний горіх)","21X30 VL 15.1187 (темний горіх)","21X30 VL 15.1187 (темний горіх)",Z-00009215,Z-00009215.html,,40.00,,"21X30 VL 15.1187 (темний горіх)",,100,VL,21х30 15-1187,шт,30,1
Default,Фоторамка,Z-00013514,"21X30 VL 15.1236 (темно-коричнева)","21X30 VL 15.1236 (темно-коричнева)","21X30 VL 15.1236 (темно-коричнева)",Z-00013514,Z-00013514.html,,40.00,,"21X30 VL 15.1236 (темно-коричнева)",,100,VL,21х30 15-1236,шт,30,1
Default,Фоторамка,0000003004,"21X30 VL 15.1330 (темний горіх)","21X30 VL 15.1330 (темний горіх)","21X30 VL 15.1330 (темний горіх)",0000003004,0000003004.html,,40.00,,"21X30 VL 15.1330 (темний горіх)",,100,VL,21х30 15-1330,шт,30,1
